2952,3783,10
5264,4214,7
50612,1292,6
64919,30503,9
23756,16732,10
28763,232,10
47616,267,9
21881,18119,-1
4133,627,8
67576,6,8
48975,6787,-1
45457,4975,8
60935,4835,8
57806,1498,-1
50302,371,6
72196,11061,8
24413,16009,-1
57605,5521,8
59724,10536,8
35766,10020,8
26447,4896,7
32197,9041,7
48749,18671,-1
11416,3392,6
34822,25183,9
2700,31737,8
59520,2605,9
9562,23281,7
10743,1013,9
6166,379,8
67946,16732,7
20136,8425,-1
66673,4901,6
29915,67,9
11867,12413,7
59249,5081,-1
19724,5081,9
30624,6702,9
37385,59,7
50596,223,-1
43445,2025,9
72549,21033,3
36512,5081,10
1396,2904,7
12725,6636,5
57638,7769,6
34467,209,8
52552,563,-1
38544,1943,-1
28044,6324,5
18773,11759,10
38509,3470,8
6469,2728,6
68454,7593,9
15426,20159,5
67457,121,8
52011,1594,5
30208,2148,5
49929,874,7
19598,23755,8
19004,904,8
10100,969,4
72156,3784,7
6971,205,9
66742,6205,6
65836,2457,6
72827,15809,6
69514,6773,-1
39385,10191,7
26422,5081,9
1184,16742,8
51761,970,-1
28927,10719,8
17185,32182,10
64253,11759,7
6569,22199,8
7802,2175,3
1593,10834,-1
29219,6512,-1
56293,596,-1
52443,590,-1
17149,12355,9
7049,3782,10
55630,3958,5
20381,16498,8
52218,3784,9
18625,743,6
69121,20517,-1
9446,30091,-1
57563,3531,-1
24694,8769,8
64917,5114,9
71932,1808,5
52812,2969,7
53489,3091,7
52825,5150,-1
20737,23289,-1
5890,196,9
68432,154,9
21399,4224,-1
21197,667,-1
24816,4654,7
58656,270,-1
23808,355,7
53492,8915,8
69922,834,6
58175,249,-1
31549,565,6
42898,898,7
37014,31704,9
51778,14753,6
51464,10827,-1
69078,31914,10
41707,20,9
49186,32491,8
69547,23945,-1
59466,6127,10
63754,3784,-1
25089,11889,7
20060,32182,9
5249,2867,-1
19271,14227,8
23594,469,8
46249,21085,6
51046,1088,10
6642,317,10
5577,1968,-1
67432,30123,8
15545,10620,8
38060,14227,10
17670,12859,10
16847,5973,7
928,5630,8
38192,21843,10
54139,144,9
42427,32729,10
57956,241,9
31507,11843,9
21229,132,8
59110,899,8
51848,67,-1
3745,23269,9
73074,249,6
69929,30806,-1
16111,2001,8
50671,11319,10
56420,15771,-1
13400,7054,7
43887,22265,10
49782,154,9
72312,4898,9
48469,7193,8
5337,137,9
24234,317,10
61053,2904,9
47684,270,6
46465,11597,10
41322,2002,8
33991,4224,10
72440,357,6
72002,22,7
3566,1135,10
27789,20,8
21726,8630,8
20875,12189,9
8000,4722,9
72641,19163,8
2187,18679,7
47601,1842,8
30942,19191,10
28660,12149,-1
22485,120,9
943,11703,8
28953,7902,9
15571,4224,7
32697,10790,9
2046,5060,-1
59089,3901,7
34971,249,8
1761,12859,8
67111,14751,10
325,29803,10
34588,17831,6
45620,13709,7
51693,13411,5
36111,2759,9
3040,32561,6
72767,1576,7
63201,1535,-1
37189,5204,8
25440,1195,8
64375,16934,10
9105,1559,-1
51711,1498,-1
67217,6702,7
43637,14813,8
53973,7311,10
54433,504,9
57368,195,5
19534,270,-1
27557,21863,7
16235,226,8
420,431,6
60030,1954,9
69036,21405,-1
49930,1151,6
51806,2924,8
25620,594,6
24856,101,7
23389,467,-1
30346,14749,10
65140,30503,10
53429,1840,7
67505,552,7
24250,10417,3
6237,4646,-1
55584,3167,9
24825,11161,8
24988,150,9
13334,1117,-1
57834,3627,8
49247,513,10
22092,2966,8
72052,9041,9
14231,31715,8
71821,1686,6
17206,2890,9
20711,22145,6
40831,11887,9
37263,9735,10
64171,6347,9
60715,6594,7
63838,5909,8
21727,552,-1
34697,67,8
26636,2952,9
3812,4720,-1
51339,15451,-1
46130,6547,-1
7260,9000,9
25970,2175,8
20368,10686,8
58960,875,8
60551,2746,5
20433,19815,10
22263,7088,10
48766,24847,-1
62919,10793,8
68404,174,9
9995,15689,4
41677,8888,7
40824,13655,10
68951,2129,8
51906,129,9
54663,1,8
17125,9253,7
48911,7054,10
1245,11285,10
42635,16405,5
49828,5300,10
12957,18001,7
70179,31,-1
19468,11241,7
58668,21881,9
25164,14853,-1
5595,355,8
47521,10719,8
47207,4581,7
7802,3684,4
27754,20689,4
54468,389,8
30245,14467,6
4690,23309,5
10194,9907,8
60408,8937,8
49078,23385,-1
5117,11981,10
8382,156,6
38528,2201,5
46779,11241,7
49224,93,10
43577,59,-1
17333,990,-1
35147,24037,8
17936,23283,8
202,1535,9
20327,20931,8
20542,11319,8
42645,31980,6
23351,16894,10
10305,48,6
53633,1313,9
27393,23273,8
64103,150,6
59204,513,9
26462,10711,-1
5555,22535,9
69829,18277,10
22263,9330,10
4233,22729,7
3140,10271,7
15079,5341,7
12317,1365,-1
61753,23333,7
12073,12477,8
46299,11741,8
38417,10119,8
58332,895,9
34592,5060,-1
24632,741,5
18778,4725,6
63757,26243,7
27256,4789,-1
33861,5114,10
3286,18179,8
12431,30668,4
33112,15583,-1
21513,2890,9
585,27899,7
37677,2025,9
58903,861,7
19167,10087,10
26561,13427,6
70597,16894,8
35705,8841,8
32931,28891,9
51590,1554,-1
45378,28677,7
44646,8841,5
50935,4725,-1
25205,6746,8
24412,17831,10
28080,5114,10
24127,6547,10
67565,9136,5
28630,790,-1
6242,11235,7
55252,3702,9
26341,7858,6
43381,25183,8
58291,90,7
25982,1530,-1
65673,9919,8
23135,21881,8
49596,570,8
43981,2993,8
21841,18153,7
52101,9617,9
27739,15085,-1
28918,6811,9
65869,11433,10
73483,6372,10
56454,22319,8
58201,134,8
38531,6702,10
12087,20583,9
28612,627,-1
16839,1726,7
17973,5525,7
46581,21177,4
50483,949,9
22220,1889,7
24706,4901,8
17837,10793,9
534,4898,8
29517,8211,6
42206,14289,9
66613,1594,10
15289,14227,9
57497,3011,10
66624,7593,8
4457,5355,8
68097,746,10
41797,6877,3
71545,4282,7
9561,10408,9
6365,189,8
58439,2579,8
64421,2993,7
5993,986,9
35153,24151,-1
17268,1535,10
72141,10491,9
24939,15197,7
51886,21843,8
19229,21327,-1
7,2904,9
19778,10172,6
34043,1365,-1
41660,13677,7
54540,1170,9
22904,59,9
5063,2001,8
8857,21995,5
21800,10161,-1
21277,13655,8
70685,31404,7
57304,15437,8
11770,469,-1
28979,3092,10
9755,8074,5
5094,2026,9
53645,9314,9
29552,30503,8
65878,15649,8
60487,2144,6
23906,1,7
40313,87,8
35190,14345,-1
25733,5112,7
57836,5,8
7824,1025,7
24208,73,-1
12402,23755,9
7266,1623,6
21684,16982,-1
27721,11933,6
32923,2476,1
28119,28285,8
70294,17895,9
23563,17265,10
54002,696,7
7195,741,10
10322,3107,-1
67720,1519,6
11022,323,8
54027,18679,9
7734,6610,-1
17097,6707,6
40911,7674,10
47184,23433,8
8287,2581,9
8037,985,-1
53766,1816,9
24261,16512,7
29440,191,9
58536,567,7
64775,20853,6
16680,12117,6
36084,12355,8
30213,10620,-1
16576,5680,7
59708,8248,-1
16066,19685,6
17704,31680,7
4798,1555,10
46280,11319,10
59891,1566,8
24879,10216,7
27996,30,7
2807,5772,-1
52366,15199,8
42120,8425,-1
45851,644,8
48556,5530,5
43400,14513,10
1763,9919,-1
49345,4192,8
42635,2494,5
7808,5958,9
35059,1519,9
70754,156,9
19744,25013,10
28812,44,10
27920,8532,10
29929,9366,6
20895,9253,10
30036,442,10
19229,32935,-1
35144,12367,5
28612,4744,-1
15340,26243,6
73137,2889,7
70118,20507,8
38472,30915,7
49849,11111,8
50269,904,4
23433,17505,-1
47921,3087,7
61116,2842,7
19039,5114,10
26721,2904,10
40084,1210,8
4750,392,9
26418,934,10
51056,6033,10
67704,7054,7
69850,10897,8
684,28405,-1
11854,23199,10
2015,6325,-1
12385,19193,8
57479,10357,10
48766,4504,-1
1870,22961,-1
32425,16782,9
22936,11285,8
64898,23985,-1
70872,1536,7
50895,31500,10
22703,10578,8
36006,1,10
61881,1681,9
12148,564,9
11867,1559,8
41141,15379,10
62119,28497,7
303,1535,9
45727,20021,-1
4468,19319,7
65502,10080,9
32733,13655,9
3127,93,8
11064,821,-1
26338,6330,10
7768,2964,7
50751,1568,6
22087,9989,9
27157,80,9
23628,10456,8
73003,30721,7
15236,19363,7
3158,6547,7
28545,10838,5
65536,11285,4
49776,32282,9
19217,15751,10
72946,11433,8
19340,4884,-1
7669,22319,-1
36250,32182,8
66022,9074,9
940,4063,-1
41845,20,10
11447,21679,5
55258,9989,-1
65829,793,-1
3201,150,8
24010,9289,7
67195,63,7
20944,4224,9
4833,769,5
72270,6922,7
44715,13759,7
40819,6500,-1
35581,6884,8
49077,265,-1
5751,8675,9
7793,16648,-1
3901,32438,-1
8186,32,9
48527,5356,-1
58023,11543,-1
31136,6209,8
49432,1818,10
67167,10191,6
7627,1048,5
67214,846,5
10283,21031,-1
52609,21561,8
54329,101,5
26460,11617,-1
5823,552,8
38371,9253,8
43722,5341,6
46816,20,-1
39758,656,6
35055,15793,-1
7421,8536,8
67946,9911,-1
29068,22043,8
4937,7059,5
18088,1195,8
44895,9863,9
33983,355,8
73151,227,8
21326,9181,7
57444,450,6
49224,8800,-1
38997,5220,7
17202,8769,7
27592,5112,6
20236,1519,8
15746,7674,9
17834,20159,7
34773,534,8
37562,23289,8
6945,18897,6
57552,202,5
70401,13411,6
50070,182,7
45270,14397,10
28313,482,7
35141,6351,-1
49173,2966,10
53943,8074,5
62226,18115,4
47005,11111,8
41909,288,6
53754,11441,-1
56619,1584,7
19863,14513,8
56972,10163,8
29282,9062,6
5179,2236,9
7062,32526,-1
27372,21879,-1
23818,401,1
35363,249,8
13876,459,10
29121,412,7
5724,2924,6
368,356,-1
23144,523,10
42705,18897,5
38300,11771,9
66780,10278,-1
50944,31953,6
35213,1091,9
44942,14833,8
66654,21845,10
53569,6211,8
59249,14829,-1
13572,16498,-1
68118,8769,-1
52623,4181,10
41178,6979,-1
70622,31553,6
22422,16636,6
33968,2403,5
24349,10087,8
8443,7769,7
40435,7059,7
10989,3269,8
40560,138,10
42341,32013,7
40783,1686,6
47066,339,5
26070,1591,5
29951,8331,9
66697,9608,-1
19189,371,7
7249,9907,5
35668,325,7
40981,881,2
71239,22535,10
16936,4898,10
55242,121,-1
51194,10897,9
2422,355,6
23247,4224,9
66344,1635,-1
2527,3702,7
28457,16782,10
28255,6211,8
22246,4672,-1
51762,79,7
24737,61,6
53407,493,-1
5895,267,7
1081,8876,9
14651,19815,10
57689,5020,7
65820,59,7
44331,430,-1
46269,2904,8
41442,31741,7
36070,9041,9
41084,226,7
40404,22189,9
49599,1622,10
28519,11111,7
37404,10794,-1
39192,10161,8
5908,16868,8
23631,17895,8
34344,4752,10
9631,2759,9
19665,3750,6
55620,8917,-1
58111,227,2
36534,22535,9
40021,132,6
41615,6747,-1
50840,9471,-1
17016,5678,-1
24241,12487,6
27058,10659,7
54938,194,-1
66759,2684,9
31814,16866,5
50813,270,7
68795,1152,-1
61915,18857,8
65487,1147,8
19601,17074,7
4649,10080,9
17645,31240,10
44593,23847,7
12702,1689,5
50685,85,8
46872,20457,5
51541,1671,8
37757,23233,9
38461,15451,6
52216,21855,10
54190,232,8
6438,953,7
72664,8917,-1
11635,846,8
39941,199,-1
22448,9000,7
60798,24833,9
66989,3712,7
23503,6573,10
56731,2129,7
37537,12049,7
10765,4480,-1
5151,5355,8
64515,23289,8
48116,8247,9
32634,1642,7
43466,121,8
34765,11741,10
31790,29786,7
72502,2159,-1
39962,11743,-1
17662,7711,10
63115,27857,7
12584,460,-1
48301,9863,7
53120,62,6
24363,1709,-1
57321,5114,10
58106,15583,-1
50316,2970,7
49567,23755,7
65368,1210,8
4020,10716,7
15916,31173,8
29370,10030,10
30462,25183,-1
17676,6347,8
22457,28927,-1
11585,656,8
1200,18507,10
36101,10049,9
44957,3470,8
52775,905,9
54631,22199,-1
3183,4107,6
9130,22547,-1
7024,5630,9
65868,3731,8
56903,985,8
33028,15809,-1
1055,561,-1
57655,6986,-1
37069,6547,9
43039,18897,8
6079,585,7
1850,2472,7
58411,813,-1
37766,17265,9
26730,10620,-1
25988,1840,9
72468,31442,6
43701,9330,7
20003,2142,-1
1306,20785,10
23482,530,10
57995,251,7
46938,17729,9
38049,27655,-1
9856,20787,8
1005,15809,8
23660,150,7
9246,199,8
15464,1535,10
40879,7017,-1
61743,9919,8
34917,15807,9
46891,27655,7
8720,9919,6
60590,101,8
66718,150,10
32774,18823,-1
36322,9756,8
62733,1839,-1
56546,1691,7
70410,13161,-1
33860,10620,6
3830,6325,9
27660,904,6
13711,7593,7
6100,7791,6
67197,790,7
40580,6666,7
26343,7463,-1
63967,901,9
2288,12859,-1
1729,4752,-1
20313,389,6
3857,27727,6
33977,31637,-1
59617,1581,7
73276,8876,6
67239,3916,-1
5319,2001,-1
17108,251,-1
61183,2034,-1
25740,10271,7
38373,17505,7
63492,28907,8
15738,31637,7
58681,157,6
28237,156,8
56657,18277,9
47867,121,9
20790,11633,9
18633,15809,-1
4749,627,8
524,20541,-1
39605,916,-1
26294,4581,9
31270,3712,7
44947,18679,-1
53916,5712,9
57238,2026,7
18511,1639,-1
53494,9587,6
54216,431,9
55439,1172,7
8147,20,5
57968,997,8
62431,9379,7
35387,4752,10
1263,4224,9
17656,4186,7
32930,1604,10
56810,9479,5
47983,7858,8
21752,9135,8
73036,431,10
69996,1240,9
7427,2001,10
20292,66,10
3448,22319,9
37632,23359,8
6984,9047,7
31952,23847,8
72826,30831,10
11284,6201,7
19638,2131,-1
40362,13629,8
9398,7088,-1
47664,1311,-1
26546,11977,6
32774,6178,-1
5556,66,9
70916,19369,8
29427,1118,4
60041,30276,9
40435,5114,9
9572,27631,-1
67339,4664,10
67619,1564,-1
58232,1807,-1
46757,15711,-1
29013,2431,6
1429,22535,9
40404,2759,8
52509,2926,7
40167,28675,-1
47769,447,6
9702,18679,5
6087,30,10
66117,1869,-1
3657,14813,10
58774,32281,9
29445,22789,7
10500,9999,7
58338,200,8
7245,857,6
28173,16239,10
50171,18397,9
8260,469,10
66725,7902,6
17735,14345,8
3109,1575,9
9120,11617,-1
9036,26243,8
17186,746,5
53529,20033,-1
14924,6547,10
9084,205,-1
56035,28171,10
70591,512,8
46448,10321,10
33595,889,9
25387,6956,7
15086,30363,5
8094,11859,6
39558,4548,7
22630,6547,10
21120,14073,10
455,12365,6
53793,5205,9
27534,31043,9
59629,468,8
56426,13655,7
23427,14741,8
7176,2476,-1
27471,15809,8
18621,1535,8
59236,712,7
52568,4304,8
55378,66,-1
30196,19315,5
40435,1482,7
13035,10842,8
40982,31636,7
55501,2002,-1
50394,1278,-1
64631,6166,7
40147,30385,6
492,4224,8
5732,25013,7
62391,2144,7
65856,157,8
54564,4447,9
65337,142,-1
39288,6896,-1
16872,6793,10
27512,886,7
22771,860,5
67451,4985,8
60402,14749,7
49934,1943,-1
32631,31636,7
50159,54,7
9692,21405,7
23920,2367,-1
25069,372,9
62255,30307,-1
52248,2124,5
59259,298,8
41766,18045,9
48808,6211,8
4377,6880,9
24836,2951,7
5228,11785,8
29104,32,10
73173,71,-1
24482,416,-1
43765,10711,7
20567,476,6
14389,31138,7
68304,6573,7
5310,25859,7
22263,31043,10
51786,109,7
61682,27829,8
71178,5204,8
28044,1051,8
44417,5300,-1
51901,457,8
51092,4654,-1
26565,9926,10
71362,6707,7
50467,597,8
741,10456,7
21607,10155,8
62478,25879,7
50064,539,8
66283,14967,-1
14748,460,9
17237,14513,9
48238,5029,7
10175,22319,8
6584,10079,10
59051,1543,9
12183,18041,-1
53702,881,5
29618,1698,9
56676,3455,7
26203,9724,9
44761,9989,8
21503,15951,7
60589,9289,6
38977,4059,8
57172,2251,10
27765,4181,10
43652,19123,7
53900,49,-1
32376,19815,9
44568,31442,-1
14230,56,-1
22901,6023,-1
11594,17909,-1
62255,22535,-1
36610,28725,8
3802,16934,7
46256,15911,8
47433,22319,-1
33327,1606,9
18326,24909,8
68223,1536,8
45387,73,9
49322,759,9
57985,853,9
40821,45,-1
55342,11759,-1
57502,372,10
10880,4182,6
10443,1559,8
30221,13759,8
63138,431,-1
5770,9510,7
31152,14397,10
44863,16524,9
24787,14921,5
540,31163,7
52011,67,8
12408,11737,-1
31895,3614,-1
20694,5220,6
53715,5332,-1
40715,9253,10
26243,30,8
7897,7311,10
41393,3841,-1
37010,21647,-1
10194,15323,10
53644,2404,5
47322,10686,8
45715,57,10
17499,2966,-1
34006,22535,9
73235,1535,9
22154,6956,7
56042,10049,9
18365,1726,-1
10470,5079,9
12216,227,7
71517,20787,8
1344,4094,-1
44184,16762,7
21648,4214,-1
7081,4107,9
54193,3964,6
69391,20047,9
14042,232,9
22364,14355,5
27708,14289,8
13881,1195,5
2273,6401,6
25373,523,10
39902,9756,8
42981,28977,9
49109,1669,5
72111,58,8
26566,16518,8
21079,16592,8
40043,20045,6
9069,30276,8
66850,11061,9
64070,6500,1
41334,1002,8
10922,1889,-1
23435,9919,7
3852,371,-1
23026,6151,8
1749,22199,7
14584,415,9
21976,22789,7
9620,20507,7
27107,6,9
13711,15565,8
14711,9379,8
273,23283,6
69426,14813,9
61441,1241,6
54560,226,9
12285,2759,8
50167,6675,-1
48998,9055,10
28781,10083,7
52377,10372,6
3063,2993,8
46445,7054,10
25144,12113,10
31489,1886,-1
35417,14967,-1
21987,13655,-1
35855,9656,7
16742,10568,8
40738,1313,7
57739,845,10
3535,26243,-1
6773,4699,-1
32301,28907,9
18351,6707,4
41638,12149,9
37955,21085,8
13916,20787,8
58235,3057,-1
37825,14753,9
50537,572,9
59021,2001,-1
67010,10793,8
25089,14289,8
54408,9465,8
2106,7054,8
40173,8630,7
58227,192,5
4186,18153,-1
1210,157,8
54840,6707,7
59848,1575,9
26063,3470,8
65611,205,8
38236,16099,8
21263,2904,10
57312,6702,-1
12344,16524,7
26405,11553,-1
68633,6637,7
69514,10087,-1
40482,479,8
65060,21405,9
36832,11757,8
18251,8841,6
40883,134,8
55510,5030,6
5388,1273,6
37530,8525,-1
54007,834,-1
41334,10076,9
15398,486,8
8425,24703,-1
72107,5341,8
65605,6707,3
2611,8408,8
64153,5112,6
39624,12237,8
35402,27831,10
27730,30901,9
16910,31704,8
52907,150,7
51699,2562,8
66525,5039,6
13784,27891,-1
68883,5680,6
54739,6624,7
12595,1956,9
27738,5277,7
34971,16498,9
1695,6746,8
62313,11061,9
55865,5060,8
23425,12113,-1
24622,16498,9
11709,31338,10
17177,19815,8
11245,219,8
58568,4156,7
66551,3577,-1
67111,10897,6
4893,270,10
38348,24365,8
19980,9989,10
49838,99,-1
61530,205,7
37151,861,-1
58713,5356,-1
18463,24415,10
1830,28623,-1
56123,597,10
44053,16067,9
60388,71,7
11429,1119,9
25429,8857,8
70479,2759,10
47002,6347,9
32779,19285,7
23753,1,10
15088,11759,8
56183,19221,7
54201,18179,9
59131,7627,-1
28054,6682,10
32396,28891,8
25987,1956,7
31903,5978,8
64749,355,7
24963,596,6
14679,12001,7
17591,32282,7
37833,15225,8
57107,1380,8
27225,670,4
23788,1726,-1
45165,14227,9
58754,4181,6
66125,6746,-1
57445,595,10
23009,15771,-1
1853,3614,7
20197,30364,-1
50264,653,-1
14423,16417,-1
392,11319,7
49740,3090,7
69460,6974,-1
71907,861,8
39830,11359,7
48219,263,-1
8756,205,10
41828,71,6
12402,23233,7
55261,6741,-1
17703,11617,7
28858,6675,-1
32660,1813,8
14030,59,-1
42033,10110,8
71795,5958,10
66373,292,-1
9664,22319,10
36824,3457,5
43904,11339,7
25277,317,7
54742,1686,-1
29916,11843,9
4945,11887,9
54698,196,7
16095,205,7
20136,16444,-1
44586,1535,8
61320,2248,-1
7702,8023,6
8565,13115,7
11371,4087,8
48766,23735,-1
40604,6862,-1
60475,888,9
48677,27821,-1
4138,15775,10
16307,986,-1
16115,2025,9
59695,6479,8
49427,135,8
29991,8934,-1
59954,6023,9
18744,13655,10
43083,355,8
56300,2034,7
18417,263,10
43645,269,9
72128,1519,9
64073,8675,9
3157,22319,9
68302,6987,6
55172,384,-1
56541,21085,7
64848,31665,8
49819,2683,7
12369,16011,-1
57991,849,9
3132,4181,9
33467,3092,9
69789,1535,10
32275,228,9
10687,371,-1
40273,6749,3
10872,8557,6
43546,21659,10
11446,1536,8
58003,513,8
61082,3901,10
61263,23273,10
59092,28387,8
12504,8407,8
2392,10162,9
41461,2683,7
23693,66,7
72052,6702,9
5158,17389,10
28192,9751,9
16495,26165,8
52193,1450,5
23128,7592,-1
44015,5114,10
2907,11209,5
9398,227,-1
7408,4156,7
24321,10793,10
33114,20,9
59398,694,7
62873,23273,9
2668,132,9
58218,1722,9
12300,9332,-1
14543,18195,10
46610,15689,10
52750,3712,7
65151,7724,-1
42977,18115,9
17079,4975,6
69509,28299,8
66954,1132,-1
6719,339,10
50125,5,10
49247,19363,10
18071,14467,-1
13626,12175,7
62672,1110,7
45144,8074,9
49101,23133,6
46262,10620,3
10378,2108,9
41189,962,9
56393,9253,10
62839,8630,8
56140,15225,8
70537,6746,8
13564,28171,9
28927,4028,8
31574,10793,6
58437,986,6
10824,934,7
62673,5958,6
4155,8475,5
4708,24919,7
45181,16762,8
43724,14513,8
18460,24231,-1
57532,135,-1
24970,10714,9
60034,17259,3
40195,1689,8
34401,14967,-1
69819,14467,8
15091,20507,8
64821,27899,10
52945,8857,-1
49786,1694,9
65623,849,8
41557,16067,7
26105,1074,-1
5836,3422,2
71284,31101,7
49373,1210,7
21249,23079,4
32673,31098,10
62775,31070,6
68511,4415,8
61831,4028,8
62861,18001,9
48135,10298,9
57794,21507,7
35604,71,7
49473,13599,7
51884,1146,9
72523,30123,-1
65320,33028,-1
36688,14749,7
25929,5530,9
14088,3230,9
70029,25781,9
14691,11179,6
27029,7472,10
20197,12685,-1
23505,10418,-1
32977,5530,10
24456,1564,4
20894,26243,-1
60837,656,7
72409,31405,8
9084,627,-1
29529,3731,8
34977,3771,-1
51811,4119,-1
19461,10714,8
10941,190,-1
37697,6746,10
69386,28223,10
65465,269,10
32204,223,6
12668,9989,10
39439,20,10
15375,4224,10
30133,7593,7
34711,857,5
27228,16011,8
24074,4483,10
1841,3750,-1
4570,17913,9
60240,11743,8
6836,12293,8
30956,257,7
22207,79,-1
28521,12685,-1
54230,10249,6
3138,801,9
21231,389,-1
57366,16524,9
59885,354,6
68977,4898,8
27776,538,8
2000,5681,10
39287,13055,7
27782,2026,8
14539,13939,7
36688,11319,9
58378,1050,-1
71148,18671,9
43560,31378,7
43656,120,3
14857,22319,7
10669,323,-1
62959,10080,9
38592,249,8
61358,120,-1
11148,11617,6
19593,6023,8
16589,8074,6
469,30503,9
49073,2236,10
56396,9253,10
50324,1808,8
3154,269,10
53422,4722,10
36741,13125,7
58121,120,8
7340,2141,9
21932,33,8
10650,1190,8
24483,9919,9
8327,71,9
296,1842,9
64866,949,9
59287,1,-1
58745,22125,7
27531,2104,7
54827,3712,-1
26203,16894,8
52322,1686,7
27482,19221,8
73329,4106,8
25889,18229,10
70049,8460,-1
68390,6045,7
16512,11741,9
33098,1535,8
44612,15379,-1
24881,12967,6
1841,6205,-1
16974,23421,7
68388,21327,10
7477,412,9
30640,2952,9
25823,10647,-1
6630,59,8
42193,31683,8
65784,2034,9
4267,9790,9
36848,18897,10
40790,846,7
18365,23321,-1
44602,16498,9
17635,16035,7
40097,11111,7
67440,3088,8
57445,1362,8
52519,6098,4
50747,10796,-1
26308,11113,6
35838,8,7
15716,19489,8
72571,24227,7
57479,1,10
52003,578,10
18298,1530,7
39477,16001,8
45329,5525,5
66130,1943,9
51559,5630,9
7325,5162,7
45426,14645,9
50446,2236,8
12103,3784,8
2692,5205,10
57061,9362,6
31531,139,8
26610,789,7
62006,8525,9
23971,18247,6
68037,4814,10
14996,16762,8
26037,10067,10
60077,339,10
30624,6884,9
9131,8247,7
24859,1732,7
5423,195,-1
29881,10218,7
4725,395,8
35235,24,9
40686,199,9
3203,9330,9
51706,4752,-1
64453,14075,-1
13101,16033,-1
40249,10087,8
13811,31378,7
71586,121,8
46687,23277,9
54585,27899,-1
50810,185,9
29831,28223,9
16338,2966,8
30196,9253,9
56907,8440,9
31183,22865,7
63792,32,7
33533,430,-1
34397,230,6
43834,30206,-1
31335,199,10
58624,7762,9
71321,149,-1
15846,953,7
23392,27655,7
44127,274,-1
65368,4106,9
6082,5,10
71916,5680,7
2586,383,8
23756,7674,9
64242,5296,-1
51115,3455,-1
50569,228,8
35377,28999,5
50377,177,9
29535,690,6
12676,9587,7
15414,8557,-1
71291,6553,-1
35707,14145,7
58667,181,7
36981,265,9
56301,16498,10
28810,10218,8
33990,3299,6
25794,7059,6
13997,10620,8
7300,5902,10
44667,8408,10
11325,11013,-1
31954,853,7
69054,3318,9
58879,900,4
58528,81,9
27740,18397,8
57348,6547,9
63697,15699,8
57576,322,-1
51251,271,-1
10656,149,-1
33909,5521,7
71192,1,7
34391,9379,9
52504,8768,10
31008,2476,8
72371,43,10
63086,19165,6
28038,21451,8
41586,408,-1
41944,339,7
11498,1081,-1
65840,7248,4
30483,45,9
22661,226,8
9055,11111,8
45164,6372,9
26078,63,8
47200,225,-1
44859,31389,-1
42254,589,-1
49541,1051,7
59581,14749,6
13883,16866,10
9078,5781,8
58853,198,7
51165,338,8
66411,22335,-1
65400,782,8
446,21373,5
38491,4304,-1
23159,2251,7
36443,6893,-1
14094,13659,7
56822,20,-1
58185,71,-1
49620,6773,9
5476,6645,6
35281,7791,7
32561,10620,-1
66069,6512,10
71794,22147,8
56901,223,8
38216,31414,7
64638,9989,10
64835,14199,7
66169,1303,-1
61955,22147,-1
12658,185,10
35519,13759,10
27682,355,-1
245,14289,9
54179,8837,8
43664,11617,6
10834,21557,9
41113,14513,9
50779,417,7
9427,4224,8
59382,47,5
71057,21925,-1
24077,16067,9
71068,6702,9
59313,31043,9
36583,2476,6
6469,17121,5
18579,3972,9
51786,2413,7
109,6610,8
38829,11061,9
963,10568,9
41573,9513,7
29795,228,7
5281,1689,-1
68788,8675,-1
25669,10521,10
49993,23605,-1
21366,2236,10
15216,5277,-1
33670,101,5
66882,10152,-1
60528,11979,9
25804,1120,7
40312,202,8
37923,8516,9
67265,10620,10
59665,72,9
72201,2924,9
17936,23673,7
70208,5630,7
28181,713,9
2999,28171,10
52594,30915,7
10441,5680,8
31006,225,6
57843,1579,10
53944,5958,7
68797,566,7
24069,1062,10
34164,2890,8
58343,303,-1
40832,2952,-1
9780,9989,10
68825,4898,8
23752,15591,8
55531,3457,9
52296,6512,9
27579,241,-1
72601,12531,7
12893,31240,10
53389,9253,10
32598,4382,-1
46076,2971,6
14774,934,9
58438,14513,6
33608,2025,8
62192,1364,8
26989,457,10
4170,27821,10
52422,8934,7
19335,10798,6
40604,1450,-1
53044,5530,2
5585,355,8
22649,6624,8
44842,405,8
17275,24031,7
3785,24231,9
7134,1889,9
51884,2964,7
51125,2001,-1
60898,7148,7
5394,10029,8
59699,1654,7
59758,5690,9
18722,2123,7
29517,8624,6
14642,16417,9
11962,5114,9
51734,3750,8
14059,2071,8
57495,1,10
21134,10152,-1
16363,33,7
73515,6793,9
326,469,7
34735,24873,7
73260,536,9
41007,11763,3
19375,9041,7
23775,2167,8
49559,538,-1
72362,27655,5
64427,8985,4
20722,2236,-1
12246,10805,6
44960,16001,8
7939,1579,7
25970,8038,8
69037,134,9
13546,4901,7
64283,1117,-1
31493,11977,7
1577,20689,7
2873,7103,10
58155,16,10
17491,23421,7
10105,934,-1
64110,4224,10
14300,21743,9
18345,9253,-1
58755,13659,9
56299,1278,-1
8534,6547,9
68585,71,8
22434,2152,7
66052,1239,8
19073,22101,6
19217,13333,10
29071,30,8
60882,2476,9
57503,10863,8
70055,16524,8
20693,16067,-1
26297,900,-1
5909,3001,7
6803,31711,10
54034,98,9
45840,14967,10
44803,15883,5
